18.000000
0.066667, 0.200000, 50.180000, 0.000644
0.266667, 0.266667, 59.180000, 0.006583
0.550000, 0.366667, 59.180000, 0.002129
0.933333, 0.350000, 59.180000, 0.005972
1.316667, 0.050000, 59.180000, 0.010053
1.366667, 0.166667, 61.180000, 0.008109
1.550000, 0.233333, 61.180000, 0.009170
1.783333, 0.416667, 63.180000, 0.023811
2.250000, 0.166667, 63.180000, 0.016253
2.416667, 0.850000, 64.180000, 0.019314
3.300000, 0.116667, 64.180000, 0.018684
3.433333, 0.133333, 64.180000, 0.016786
3.583333, 0.333333, 63.180000, 0.008623
4.816667, 0.383333, 63.180000, 0.036858
5.200000, 0.166667, 61.180000, 0.006060
5.366667, 0.366667, 63.180000, 0.010417
5.783333, 0.333333, 63.180000, 0.008371
6.116667, 0.383333, 64.180000, 0.007488
6.533333, 0.233333, 64.180000, 0.014582
6.766667, 0.333333, 63.180000, 0.004457
7.533333, 0.516667, 61.180000, 0.004700
8.050000, 0.316667, 63.180000, 0.006959
8.366667, 0.300000, 64.180000, 0.013522
8.666667, 0.166667, 63.180000, 0.008083
8.833333, 0.150000, 64.180000, 0.010620
8.983333, 0.250000, 63.180000, 0.004493
9.233333, 0.116667, 64.180000, 0.012834
9.350000, 0.333333, 63.180000, 0.005321
9.716667, 0.300000, 64.180000, 0.006902
10.033333, 0.183333, 63.180000, 0.002515
10.216667, 0.133333, 62.180000, 0.005928
10.350000, 0.600000, 63.180000, 0.004920
10.950000, 0.133333, 64.180000, 0.006754
11.083333, 0.116667, 63.180000, 0.003831
11.200000, 0.316667, 62.180000, 0.002493
