26.000000
0.183333, 0.133333, 59.259998, 0.022127
0.316667, 0.283333, 64.260002, 0.033106
0.616667, 0.300000, 64.260002, 0.033538
0.933333, 0.666667, 64.260002, 0.047270
2.933333, 0.316667, 64.260002, 0.047221
3.333333, 0.250000, 64.260002, 0.032400
3.583333, 0.933333, 63.259998, 0.031090
4.516667, 0.183333, 64.260002, 0.032186
4.700000, 0.550000, 66.260002, 0.053453
5.250000, 0.183333, 64.260002, 0.035559
5.433333, 0.516667, 63.259998, 0.011816
5.950000, 0.150000, 64.260002, 0.018450
6.100000, 0.550000, 66.260002, 0.050121
6.650000, 0.233333, 64.260002, 0.030364
6.883333, 0.483333, 63.259998, 0.017533
7.366667, 0.183333, 64.260002, 0.023431
7.550000, 0.350000, 66.260002, 0.054311
7.950000, 0.216667, 66.260002, 0.038387
8.166667, 0.533333, 67.260002, 0.046373
8.700000, 0.333333, 66.260002, 0.052276
9.033333, 0.916667, 64.260002, 0.027116
10.000000, 0.233333, 64.260002, 0.035773
10.250000, 0.450000, 63.259998, 0.023380
