40.000000
0.166667, 0.266667, 57.400002, 0.008955
0.483333, 0.433333, 58.400002, 0.004958
0.933333, 0.283333, 58.400002, 0.003363
1.233333, 0.183333, 58.400002, 0.002040
1.450000, 0.166667, 58.400002, 0.003753
1.716667, 0.216667, 58.400002, 0.001236
1.966667, 0.133333, 60.400002, 0.001547
2.116667, 0.250000, 60.400002, 0.001436
2.366667, 0.283333, 62.400002, 0.002067
2.700000, 0.183333, 62.400002, 0.024703
2.883333, 1.000000, 63.400002, 0.013458
5.166667, 0.300000, 62.400002, 0.043341
5.466667, 0.350000, 63.400002, 0.074899
5.816667, 0.083333, 64.400002, 0.060803
5.900000, 0.216667, 63.400002, 0.033554
6.116667, 0.150000, 62.400002, 0.023645
6.283333, 0.150000, 62.400002, 0.027167
6.466667, 0.133333, 62.400002, 0.018755
6.600000, 0.200000, 61.400002, 0.004431
6.800000, 0.200000, 62.400002, 0.009828
7.000000, 0.133333, 63.400002, 0.015870
7.133333, 0.166667, 62.400002, 0.009921
7.333333, 0.200000, 62.400002, 0.008860
7.533333, 0.150000, 63.400002, 0.014968
7.683333, 0.133333, 65.400002, 0.014722
7.866667, 0.100000, 63.400002, 0.013825
7.966667, 0.300000, 62.400002, 0.008311
8.266667, 0.266667, 61.400002, 0.001599
8.533333, 0.183333, 62.400002, 0.001102
8.716667, 0.166667, 63.400002, 0.000776
8.900000, 0.266667, 62.400002, 0.001020
9.216667, 0.283333, 63.400002, 0.000717
9.566667, 0.100000, 61.400002, 0.008600
9.666667, 0.083333, 60.400002, 0.002874
9.750000, 0.133333, 61.400002, 0.014378
9.900000, 0.150000, 63.400002, 0.018221
10.050000, 0.183333, 61.400002, 0.012287
10.233333, 0.133333, 63.400002, 0.017605
10.366667, 0.183333, 61.400002, 0.012751
10.550000, 0.133333, 63.400002, 0.019816
10.683333, 0.216667, 61.400002, 0.020126
10.900000, 0.133333, 60.400002, 0.013145
