15.000000
0.200000, 0.166667, 55.150002, 0.004216
0.366667, 0.233333, 60.150002, 0.005936
0.633333, 0.300000, 60.150002, 0.011929
0.950000, 0.100000, 60.150002, 0.010318
1.066667, 0.266667, 60.150002, 0.001487
1.350000, 0.433333, 60.150002, 0.012946
1.900000, 0.216667, 60.150002, 0.014498
2.116667, 0.316667, 62.150002, 0.014237
2.433333, 0.300000, 64.150002, 0.011314
2.733333, 1.266667, 65.150002, 0.014266
4.050000, 0.316667, 65.150002, 0.012405
4.366667, 0.200000, 64.150002, 0.009386
7.183333, 0.166667, 55.150002, 0.000804
7.350000, 0.150000, 60.150002, 0.009153
7.533333, 0.133333, 60.150002, 0.008771
7.683333, 0.216667, 60.150002, 0.001324
7.966667, 0.350000, 60.150002, 0.008120
8.366667, 0.316667, 60.150002, 0.012391
8.683333, 0.266667, 62.150002, 0.013015
9.033333, 0.283333, 64.150002, 0.009914
9.316667, 0.350000, 65.150002, 0.011838
9.683333, 0.283333, 65.150002, 0.017272
9.966667, 0.183333, 64.150002, 0.015559
11.000000, 0.400000, 64.150002, 0.010337
11.400000, 0.300000, 65.150002, 0.018251
11.733333, 0.266667, 65.150002, 0.013303
12.000000, 0.250000, 64.150002, 0.009092
12.850000, 0.366667, 62.150002, 0.019940
13.216667, 0.350000, 64.150002, 0.022201
13.566667, 0.216667, 65.150002, 0.020197
13.833333, 0.250000, 65.150002, 0.031129
14.083333, 0.433333, 64.150002, 0.016861
14.516667, 0.383333, 62.150002, 0.007522
14.966667, 0.200000, 64.150002, 0.004651
15.183333, 0.200000, 65.150002, 0.003514
15.416667, 0.200000, 64.150002, 0.003776
15.650000, 0.166667, 65.150002, 0.005241
15.850000, 0.300000, 64.150002, 0.010077
16.150000, 0.216667, 62.150002, 0.007244
16.383333, 0.200000, 64.150002, 0.015180
16.583333, 0.183333, 65.150002, 0.020021
16.766667, 0.283333, 64.150002, 0.018457
17.050000, 0.400000, 62.150002, 0.011843
17.450000, 0.200000, 63.150002, 0.012559
17.650000, 0.133333, 65.150002, 0.017801
17.783333, 1.066667, 63.150002, 0.011587
18.866667, 0.300000, 63.150002, 0.013077
19.166667, 1.866667, 62.150002, 0.002883
