20.000000
0.200000, 0.183333, 56.200001, 0.001142
0.416667, 0.316667, 61.200001, 0.002905
0.750000, 0.116667, 61.200001, 0.002225
0.883333, 0.150000, 61.200001, 0.001123
1.050000, 0.250000, 61.200001, 0.002029
1.316667, 0.233333, 61.200001, 0.003430
1.583333, 0.116667, 63.200001, 0.002856
1.716667, 0.216667, 63.200001, 0.007675
1.966667, 0.166667, 65.199997, 0.010778
2.133333, 1.050000, 66.199997, 0.013966
3.183333, 0.083333, 68.199997, 0.027791
3.266667, 0.150000, 66.199997, 0.009818
3.416667, 0.150000, 65.199997, 0.006382
7.550000, 0.366667, 63.200001, 0.011084
7.950000, 0.466667, 65.199997, 0.016129
8.416667, 0.450000, 66.199997, 0.012582
8.916667, 0.116667, 67.199997, 0.015097
9.033333, 0.216667, 66.199997, 0.010661
9.250000, 0.400000, 65.199997, 0.008964
9.650000, 0.266667, 64.199997, 0.005850
9.916667, 0.333333, 65.199997, 0.006502
10.283333, 0.383333, 66.199997, 0.011257
10.700000, 0.133333, 68.199997, 0.012147
10.833333, 0.250000, 66.199997, 0.007100
11.100000, 0.150000, 68.199997, 0.013504
11.250000, 0.033333, 66.199997, 0.003715
11.283333, 0.266667, 66.199997, 0.009385
11.583333, 0.300000, 65.199997, 0.007413
11.916667, 0.383333, 63.200001, 0.007678
12.316667, 1.583333, 64.199997, 0.006822
13.966667, 0.183333, 67.199997, 0.011856
14.150000, 0.183333, 64.199997, 0.005708
14.366667, 0.116667, 67.199997, 0.006915
14.500000, 0.166667, 64.199997, 0.009617
14.733333, 1.183333, 63.200001, 0.003135
