16.000000
0.266667, 0.216667, 51.160000, 0.001138
0.550000, 0.200000, 57.160000, 0.017314
0.766667, 0.166667, 57.160000, 0.009764
1.033333, 0.183333, 57.160000, 0.017303
1.333333, 0.233333, 57.160000, 0.016068
1.566667, 0.150000, 59.160000, 0.017388
1.750000, 0.200000, 59.160000, 0.022018
1.950000, 0.250000, 60.160000, 0.013606
2.216667, 0.233333, 60.160000, 0.026842
2.450000, 1.466667, 61.160000, 0.031817
5.933333, 0.233333, 61.160000, 0.016711
6.166667, 0.233333, 60.160000, 0.014210
6.500000, 0.250000, 61.160000, 0.004128
6.783333, 0.366667, 61.160000, 0.005982
7.200000, 0.400000, 61.160000, 0.002382
7.600000, 0.250000, 60.160000, 0.000110
7.900000, 0.233333, 60.160000, 0.005384
8.133333, 0.366667, 61.160000, 0.003469
8.550000, 0.316667, 62.160000, 0.001874
8.950000, 0.233333, 62.160000, 0.015917
9.200000, 0.166667, 62.160000, 0.026886
9.366667, 0.350000, 61.160000, 0.013691
9.716667, 0.133333, 60.160000, 0.004613
9.850000, 0.166667, 59.160000, 0.006273
10.016667, 0.166667, 60.160000, 0.005464
10.183333, 0.150000, 62.160000, 0.010011
10.333333, 0.300000, 60.160000, 0.003407
10.633333, 0.166667, 62.160000, 0.006463
10.800000, 0.366667, 60.160000, 0.000350
11.166667, 0.116667, 62.160000, 0.000717
11.416667, 0.150000, 62.160000, 0.002981
11.700000, 0.116667, 60.160000, 0.005937
11.850000, 0.200000, 60.160000, 0.014365
12.050000, 0.216667, 62.160000, 0.023945
12.266667, 0.250000, 60.160000, 0.012888
12.516667, 0.216667, 62.160000, 0.026614
12.733333, 0.250000, 60.160000, 0.014632
12.983333, 0.183333, 62.160000, 0.035580
13.166667, 0.233333, 60.160000, 0.020450
13.400000, 0.433333, 59.160000, 0.023769
