39.000000
0.200000, 0.200000, 56.389999, 0.001151
0.450000, 0.250000, 60.389999, 0.002575
0.750000, 0.200000, 61.389999, 0.005690
1.233333, 2.183333, 61.389999, 0.012832
5.650000, 0.816667, 56.389999, 0.003590
6.466667, 0.100000, 58.389999, 0.008501
6.566667, 0.266667, 56.389999, 0.003509
6.833333, 0.116667, 58.389999, 0.004914
6.950000, 0.233333, 56.389999, 0.003421
7.183333, 0.166667, 60.389999, 0.005267
7.350000, 0.166667, 61.389999, 0.012989
7.533333, 0.133333, 61.389999, 0.006762
7.716667, 0.166667, 61.389999, 0.009249
7.933333, 0.116667, 63.389999, 0.022822
8.050000, 0.183333, 61.389999, 0.009637
8.233333, 0.183333, 60.389999, 0.005505
8.466667, 0.016667, 57.389999, 0.006617
8.483333, 0.166667, 60.389999, 0.005605
8.650000, 0.150000, 61.389999, 0.008356
8.800000, 0.216667, 60.389999, 0.005483
9.016667, 0.616667, 61.389999, 0.006792
9.633333, 0.200000, 60.389999, 0.005936
9.866667, 0.166667, 60.389999, 0.007405
10.033333, 0.116667, 61.389999, 0.017578
10.150000, 0.200000, 60.389999, 0.008411
10.350000, 0.233333, 61.389999, 0.005294
10.600000, 0.233333, 61.389999, 0.009069
10.850000, 0.216667, 61.389999, 0.009893
11.083333, 0.216667, 61.389999, 0.007646
11.300000, 0.166667, 63.389999, 0.019870
11.466667, 0.133333, 61.389999, 0.006523
11.600000, 0.183333, 60.389999, 0.004101
11.800000, 0.233333, 60.389999, 0.007561
12.033333, 0.116667, 61.389999, 0.020250
12.150000, 0.216667, 60.389999, 0.004468
12.366667, 0.150000, 61.389999, 0.006247
12.533333, 0.116667, 63.389999, 0.027714
12.650000, 0.150000, 61.389999, 0.008323
12.800000, 0.183333, 60.389999, 0.004058
13.000000, 0.200000, 60.389999, 0.005598
13.200000, 0.166667, 61.389999, 0.012822
13.366667, 0.233333, 60.389999, 0.003787
13.600000, 0.150000, 61.389999, 0.007389
13.750000, 0.100000, 63.389999, 0.027107
13.850000, 0.633333, 61.389999, 0.006152
14.483333, 0.266667, 61.389999, 0.005976
14.833333, 1.183333, 63.389999, 0.038297
16.066667, 0.150000, 63.389999, 0.030499
16.216667, 0.183333, 64.389999, 0.056012
16.400000, 0.133333, 66.389999, 0.129007
16.533333, 0.150000, 64.389999, 0.077746
16.683333, 0.150000, 63.389999, 0.024996
16.883333, 0.166667, 63.389999, 0.025372
17.066667, 0.116667, 64.389999, 0.072543
17.216667, 0.116667, 66.389999, 0.094431
17.333333, 0.150000, 64.389999, 0.041143
17.500000, 0.183333, 64.389999, 0.032424
17.683333, 0.200000, 66.389999, 0.088790
17.883333, 0.233333, 64.389999, 0.063298
18.116667, 0.250000, 63.389999, 0.042132
18.366667, 1.500000, 61.389999, 0.007349
19.883333, 0.250000, 61.389999, 0.020633
20.133333, 2.150000, 60.389999, 0.002908
